Ware House ,CATegory ,trepco #,DESC,STD Unite of Meassur ,UM1,UM1 X,UM2,UM2 X,UM3,UM3 X,VENDer's  ITEM #,UPC1 EA,UPC2 BX / CS,UPC3  CS
1,70,709246,CALYPSO 16Z OCEAN BLUE LEMONADE,2,EA,1,CAS,12,,1,5533,7958118401,79581184010,
1,70,709253,CALYPSO 16Z ORIGINAL LEMONADE,2,EA,1,CAS,12,,1,5534,7958118400,79581184003,
1,70,709436,CALYPSO 16Z PARADISE PUNCH LEMONADE,2,EA,1,CAS,12,,1,5535,7958118404,79581184041,
1,70,709261,CALYPSO 16Z PEACH LEMONADE,2,EA,1,CAS,12,,1,5536,7958118403,79581184034,
1,70,709378,CALYPSO 16Z PINEAPPLE PEACH LIMEADE,2,EAC,1,CS,12,,1,5540,7958118501,79581185017,
1,70,709345,CALYPSO 16Z STRAWBERRY LEMONADE,2,EA,1,CAS,12,,1,5537,7958118402,79581184027,
1,70,709386,CALYPSO 16Z SWEET CHERRY LIMEADE,2,EAC,1,CS,12,,1,5541,7958118502,7958118502,
1,70,709352,CALYPSO 16Z TRIPLE MELON LEMONADE,2,EA,1,CAS,12,,1,5538,7958118407,79581184072,
1,70,709360,CALYPSO 16Z TROPICAL MANGO LEMONADE,2,EAC,1,CS,12,,1,5539,7958118406,79581184065,
1,70,795309,CALYPSO 20Z TROPICAL MANGO,2,EAC,1,CS,12,,1,7958199520,079581995203,079581995203,
1,70,709899,CELSIUS 12Z GRAPE 12CT,2,EA,1,CAS,12,,1,5233,889392000917,889392000580,
1,70,709923,CELSIUS 12Z KIWI GUAVA 12CT,2,EA,1,CAS,12,,1,5237,889392010145,889392010132,
1,70,709873,CELSIUS 12Z ORANGE 12CT,2,EA,1,CAS,12,,1,5230,889392000313,889392000559,
1,70,709915,CELSIUS 12Z PEACH MANGO 12CT,2,EA,1,CAS,12,,1,5235,889392010015,889392010558,
1,70,709881,CELSIUS 12Z WATERMELON 12CT,2,EA,1,CAS,12,,1,5232,889392003628,889392003611,
1,70,709907,CELSIUS 12Z WILD BERRY 12CT,2,EA,1,CAS,12,,1,5234,889392000320,889392000573,
1,70,706143,COCK'N BULL GINGER BEER 12Z,2,EAC,1,CS,24,,1,2440,072924012131,072924012247,
1,70,707448,CORE WATER 20Z,2,EA,1,CAS,24,,1,2864,853004004020,853004004488,
1,70,703660,CORE WATER 30.4Z,2,EA,1,CAS,12,,1,5300400404,853004004037,853004004044,
1,70,708768,ESSENTIA WATER 1.5LTR,2,EA,1,CAS,12,,1,2517,657227000506,657227012158,
1,70,707794,ESSENTIA WATER 1LTR,2,EA,1,CAS,12,,1,2516,657227000339,657227012103,
1,70,707786,ESSENTIA WATER 20Z,2,EA,1,CAS,24,,1,2515,657227001206,657227024205,
1,70,710079,JARRITOS FRT PUNCH 24/12.5Z,2,EA,1,CS,24,,1,2764,090478410036,090478210469,
1,70,704221,JARRITOS MANDARINA 12/12.5Z,2,EA,1,CS,12,,1,2784,090478410012,090478230733,
1,70,710046,JARRITOS MANDARINA 24/12.5Z,2,EA,1,CS,24,,1,2760,090478410012,090478210445,
1,70,710061,JARRITOS PINEAPPLE 24/12.5Z,2,EA,1,CS,24,,1,2762,090478410043,090478210476,
1,70,710087,JARRITOS STRAWBRRY 24/12.5Z,2,EA,1,CS,24,,1,2766,090478410098,090478210575,
1,70,704247,JARRITOS TAMARINDO 12/12.5Z,2,EA,1,CS,12,,1,2786,090478410029,090478230740,
1,70,710053,JARRITOS TAMARINDO 24/12.5Z,2,EA,1,CS,24,,1,2761,090478410029,090478210452,
1,70,750064,JONES SODA BERY LMNADE 12/12oz,2,EAC,1,CS,12,,1,2022120020,620221200203,620221216204,
1,70,750065,JONES SODA BLUE BBLGUM 12/12Z,2,EAC,1,CS,12,,1,2022120011,620221200111,620221216112,
1,70,750062,JONES SODA CREAM SODA  12/12oz,2,EAC,1,CS,12,,1,2022120009,620221200098,620221216099,
1,70,750060,JONES SODA FUFU BERRY  12/12oz,2,EAC,1,CS,12,,1,2022120010,620221200104,620221200104,
1,70,750063,JONES SODA GREEN APPLE 12/12oz,2,EAC,1,CS,12,,1,2022120012,620221200128,620221216129,
1,70,750061,JONES SODA STRWBRY LIME 12/12z,2,EAC,1,CS,12,,1,2022120001,620221200012,620221216013,
1,70,705491,KERN'S 23Z BANANA PINEAPPLE,2,EA,1,CAS,24,,1,112250,888903251169,,
1,70,702126,KERN'S 23Z GUAVA,2,EA,1,CAS,24,,1,90990,888903251114,10888903251111,
1,70,702134,KERN'S 23Z MANGO,2,EA,1,CAS,24,,1,91000,888903251107,10888903251104,
1,70,702142,KERN'S 23Z PEACH,2,EA,1,CAS,24,,1,91010,888903251077,10888903251074,
1,70,702118,KERN'S 23Z STRAWBERRY BANANA,2,EA,1,CAS,24,,1,90970,888903251183,10888903251180,
1,70,772645,LANGERS APPLE JUICE 16Z,2,EAC,1,CS,12,,1,4175500050,041755000501,041755000501,
1,70,772637,LANGERS CRANBERRY JUICE 16Z,2,EAC,1,CS,12,,1,4175500055,041755000556,772637107116,
1,70,772642,LANGERS FRUIT PUNCH 16Z,2,EAC,1,CS,12,,1,4175500058,041755000587,041755000587,
1,70,772638,LANGERS GRAPE JUICE 16Z,2,EAC,1,CS,12,,1,4175500070,041755000709,041755000709,
1,70,772639,LANGERS MANGO JUICE 16Z,2,EAC,1,CS,12,,1,4175500076,041755000761,041755000761,
1,70,772640,LANGERS ORANGE JUICE 16Z,2,EAC,1,CS,12,,1,4175500051,041755000518,041755000518,
1,70,704007,LANGERS PINEAPPLE COCKTAIL 16Z,2,EAC,1,CS,12,,1,41755,041755200024,10041755200024,
1,70,704254,MINERAGUA 12/12.5Z,2,EA,1,CS,12,,1,2781,090478230634,090478230634,
1,70,710095,MINERAGUA 24/12.5Z,2,EA,1,CS,24,,1,2773,090478410616,090478230672,
1,70,765578,NESQUIK BANANA STRAWBERRY 12/14z,2,EAC,1,CS,12,,1,2800074858,028000895044,00028000950446,
1,70,724088,NESQUIK CHOCOLATE MILK 14Z,2,EA,1,CAS,12,,1,2800024630,028000772123,00028000948733,
1,70,724104,NESQUIK DOUBLE CHOCOLATE MILK 14Z,2,EA,1,CAS,12,,1,2800089503,028000895037,028000950385,
1,70,708982,NESQUIK SNICKERS 14Z,2,EA,1,CAS,12,,1,2010,028000328580,028000439842,
1,70,724096,NESQUIK STRAWBERRY MILK 14Z,2,EA,1,CAS,12,,1,280024570,028000515751,00028000948863,
1,70,709022,NESQUIK TWIX 14Z,2,EA,1,CAS,12,,1,2011,028000720292,028000289010,
1,70,765579,NESQUIK VANILLA MILK 12/14z,2,EAC,1,CS,12,,1,2800050415,028000896256,00028000962531,
1,70,704270,SANGRIA SENORIAL 12/11.16Z,2,EA,1,CS,12,,1,2783,090478232478,090478232478,
1,70,710103,SANGRIA SENORIAL 24/11.16Z,2,EA,1,CS,24,,1,2774,090478321004,090478230047,
1,70,704262,SIDRAL MUNDET 12/12Z,2,EA,1,CS,12,,1,2783,090478232485,090478232485,
1,70,710111,SIDRAL MUNDET 24/12Z,2,EA,1,CS,24,,1,2775,090478331003,090478230078,
1,70,795356,SOBE CITRUS ENERGY 12/20oz,2,EAC,1,CS,12,,1,3951090000,739510900004,739510900004,
1,70,795354,SOBE CRANBERRY/GRAPEFRUIT 12/20oz,2,EAC,1,CS,12,,1,3951040010,739510400108,7395110400108,
1,70,722934,SOBE GREEN TEA 20 OZ,2,EA,1,CAS,12,,1,3951080010,739510800106,739510800106,
1,70,722942,SOBE ORANGE CARROT 20 OZ,2,EA,1,CAS,12,,1,3951040000,739510400009,739510400009,
1,70,722959,SOBE PINA COLADA 20Z,2,EA,1,CAS,12,,1,3951090040,739510900400,722959246369,
1,70,795355,SOBE STRAWBERRY BANANA 12/20oz,2,EAC,1,CS,12,,1,3951090041,739510900417,739510900417,
1,70,795372,SOBE STRAWBERRY DAIQUIRI 12/20oz,2,EAC,1,CS,12,,1,3951010070,739510100701,739510100701,
1,70,704577,SPARKLING ICE BLACK RASPBERRY 17Z,2,EAC,1,CS,12,,1,2320,016571910303,016571245733,
1,70,704593,SPARKLING ICE KIWI STRAWBERRY 17Z,2,EAC,1,CS,12,,1,2322,016571910327,00016571245757,
1,70,704585,SPARKLING ICE ORANGE MANGO 17Z,2,EAC,1,CS,12,,1,2321,016571910310,016571245740,
1,70,704601,SPARKLING ICE PEACH NECTARINE 17Z,2,EAC,1,CS,12,,1,2326,016571940348,016571940393,
1,70,719061,V-8 12Z HOT & SPICY BOTTLE 12CT,2,EAC,1,CAS,12,,1,5100013802,051000138019,10051000138023,
1,70,719053,V-8 12Z JUICE BOTTLE 12CT,2,EAC,1,CS,12,,1,5100013804,051000138033,10051000138047,
1,70,719044,V-8 16Z SPLASH BERRY BLEND,2,EAC,1,CS,12,,1,5100014653,051000146533,10051000146530,
1,70,719046,V-8 16Z SPLASH STRAWBERRY KIWI,2,EAC,1,CS,12,,1,5100014655,051000146557,10051000146554,
1,70,719047,V-8 16Z SPLASH TROPICAL BLEND,2,EAC,1,CS,12,,1,5100014654,051000146540,10051000146547,
1,70,709170,YERBA MATE 12Z CLASSIC GOLD,2,EA,1,CAS,12,,1,1540,632432333106,,
1,70,709204,YERBA MATE 12Z CRANBRY POMGRNTE,2,EA,1,CAS,12,,1,1542,632432333304,,
1,70,703041,YERBA MATE 15.5Z BLUEPHORIA,2,EA,1,CAS,12,,1,1556,632432708775,632432718774,
1,70,703033,YERBA MATE 15.5Z ENLIGHTEN MINT,2,EA,1,CAS,12,,1,1554,632432757773,632432767772,
1,70,708776,YERBA MATE 15.5Z LEMON ELATION,2,EA,1,CAS,12,,1,,632432717777,632432727776,
1,70,704502,YERBA MATE 15.5Z ORANGE EXUBERANCE,2,EA,1,CAS,12,,1,1557,632432728773,632432738772,
1,70,703017,YERBA MATE 15.5Z REVEL BERRY,2,EA,1,CAS,12,,1,1555,632432737775,632432747774,
1,70,704544,YERBA MATE 16Z BTL PEACH,2,EA,1,CAS,12,,1,1532,632432922225,10632432922222,
1,70,703462,TORANI CARAMEL SYRUP 750ML,2,EAC,1,CS,12,,1,01-0342,089036311397,,
1,70,703470,TORANI HAZELNUT SYRUP 750ML,2,EAC,1,CS,12,,1,01-0343,089036312073,,
1,70,706333,COCA COLA 12Z CANS CLASSIC 12PK,2,EA,1,CAS,12,CSE,2,4900002890,049000006346,049000028904,
1,70,709816,COCA COLA 12Z CANS DIET 12PK,2,EA,1,CAS,12,CSE,2,4900002891,,049000028911,
1,70,709824,DR PEPPER 12Z CANS 12PK,2,EAC,1,CAS,12,CSE,2,7800008216,078000003154,078000082166,
1,70,706408,DR PEPPER 12Z CANS DIET 12PK,2,EAC,1,CAS,12,CSE,2,7800008316,078000003239,078000083163,
1,70,706986,SPRITE 12Z CANS 12PK,2,EA,1,CAS,12,CSE,2,4900002892,049000013207,049000028928,
1,70,772432,CLAMATO 10Z GLASS,2,EAC,1,CS,24,,1,1480051183,014800000979,10014800511830,
1,70,702704,CLAMATO 16Z PREPARADO GLASS,2,EA,1,CAS,12,,1,10078678,014800003802,,
1,70,709865,CLAMATO 32Z PICANTE,2,EA,1,CS,12,,1,1480051275,014800512755,10014800512752,
1,70,702720,CLAMATO 32Z PREPARADO,2,EA,1,CS,12,,1,10074478,014800003604,00014800003628,
1,70,704627,CLAMATO 32Z REGULAR,2,EA,1,CS,12,,1,1480051324,014800513240,10014800513247,
1,70,772430,CLAMATO 4/6/5.5Z JUICE,2,EAC,1,CS,24,,1,1480000051,014800000511,10014800000518,
1,70,707224,ARROWHEAD DISTILLED WATER 1 GAL,2,EA,1,CAS,6,,1,90450,071142000067,071142050062,
1,70,707216,ARROWHEAD SPORT TOP 700ML,2,EA,1,CAS,24,,1,7114271003,071142643370,071142710034,
1,70,702613,ARROWHEAD SPRING WATER 1 GAL,2,EA,1,CAS,6,,1,90448 (36),071142000050,071142050055,
1,70,707232,ARROWHEAD SPRING WATER 1.5 LTR,2,EA,1,CAS,12,,1,90427,071142000159,071142933631,
1,70,703769,ARROWHEAD SPRING WATER 15/1LTR,2,EA,1,CAS,15,,1,7114205017,071142000012,071142050178,
1,70,723759,ARROWHEAD SPRING WATER 20Z,2,EA,1,CAS,28,,1,7114205419,071142008582,071142054190,
1,70,700898,NESTLE PURE LIFE WTR 35/.5LTR,2,EA,1,CAS,35,,1,12226711,068274669316,068274669316,
1,70,724229,PERRIER 11Z SPARK LEMON WATER,2,EA,1,CAS,24,,1,7478000211,079233880088,074780002110,
1,70,724237,PERRIER 11Z SPARK LIME WATER,2,EA,1,CAS,24,,1,7478000212,079232580058,074780002127,
1,70,706721,PERRIER 11Z SPARKLING WATER,2,EA,1,CAS,24,,1,7478000410,074780000031,074780004107,
1,70,700773,PERRIER 25Z SPARK GRAPEFRUIT WATER,2,EA,1,CAS,12,,1,7478073322,074780000048,074780733229,
1,70,724245,PERRIER 25Z SPARK LEMON WATER,2,EA,1,CAS,12,,1,7478000221,074780000079,074780002219,
1,70,724252,PERRIER 25Z SPARK LIME WATER,2,EA,1,CAS,12,,1,7478000222,074780000093,074780002226,
1,70,724260,PERRIER 25Z SPARKLING WATER,2,EA,1,CAS,12,,1,7478000220,074780000055,074780002202,
1,70,766648,SAN P BLOOD ORANGE 24/11.15oz,2,EAC,1,CS,24,,1,4150830035,041508300346,041508333689,
1,70,766649,SAN P GRAPEFRUIT 24/11.15oz,2,EAC,1,CS,24,,1,,041508300391,041508300407,
1,70,700708,SAN P LIMON 24/11.15oz,2,EAC,1,CS,24,,1,4150830064,041508800643,041508300643,
1,70,700674,SAN P ORANGE 24/11.15oz,2,EAC,1,CS,24,,1,4150830060,041508800600,041508300605,
1,70,700724,SAN P POMEGRANATE 24/11.15oz,2,EAC,1,CS,24,,1,4150851181,041508511803,041508511810,
1,70,703421,SAN PELLEGRINO WATER 15/750ml,2,EAC,1,CS,15,,1,63446,041508800129,041508634465,
1,70,703959,CAMPBELL TOMATO JC 11.5Z,2,EA,1,CAS,24,,1,5100001293,051000012937,10051000012934,
1,70,700690,CAMPBELL TOMATO JC 32Z,2,EA,1,CAS,8,,1,5100018953,051000002853,10051000189537,
1,70,719063,V-8 JUICE CAMPBELL 32z,2,EAC,1,CS,8,,1,5100018954,051000002846,10051000189544,
1,70,707513,COCA COLA 16Z CANS,2,EA,1,CS,24,,1,144090,049000053418,00049000153415,
1,70,707521,COCA COLA 16Z CANS DIET,2,EA,1,CS,24,,1,145277,049000053425,00049000153422,
1,70,750002,COCA COLA 1LTR,2,EA,1,CAS,12,,1,4900000522,,049000005226,
1,70,700823,COCA COLA 1LTR DIET,2,EA,1,CAS,12,,1,495240,,049000005240,
1,70,704650,COCA COLA 20Z BTLS CHERRY,2,EA,1,CS,24,,1,4900001801,049000018011,,
1,70,722439,COCA COLA 20Z BTLS CLASSIC,2,EA,1,CS,24,,1,50001,049000000443,722439241112,
1,70,722447,COCA COLA 20Z BTLS DIET,2,EA,1,CS,24,,1,,049000000450,722447301228,
1,70,705558,COCA COLA 20Z BTLS VANILLA,2,EA,1,CS,24,,1,,,,
1,70,702746,COCA COLA 20Z BTLS ZERO,2,EA,1,CS,24,,1,,049000040869,049000040869,
1,70,750040,COCA COLA 355ML GLASS MEXICAN,2,EAC,1,CS,24,,1,122360,049000004632,049000044225,
1,70,750041,COCA COLA 500ML GLASS MEXICAN,2,EAC,1,CS,24,,1,126689,049000047790,049000046595,
1,70,709469,DASANI WATER 12/1LTR,2,EA,1,CAS,12,,1,112260,049000026566,,
1,70,709451,DASANI WATER 24/20Z,2,EA,1,CAS,24,,1,112259,049000009774,,
1,70,707539,DR PEPPER 16Z CANS,2,EA,1,CS,24,,1,145278,078000005868,00078000811803,
1,70,700856,DR PEPPER 1LTR,2,EA,1,CAS,12,,1,7800008245,,078000082456,
1,70,722546,DR PEPPER 20Z BTLS,2,EA,1,CS,24,,1,7800008272,078000082401,722546241128,
1,70,750030,DR PEPPER 20Z BTLS DIET,2,EAC,1,CS,24,,1,7800008340,078000083408,078000083408,
1,70,709071,DR PEPPER 355ML GLASS MEXICAN,2,EAC,1,CS,24,,1,,078000090567,078000809879,
1,70,700864,DR PEPPER DIET 1LTR,2,EA,1,CAS,12,,1,7800008345,,078000083453,
1,70,707398,FANTA 20Z BTLS ORANGE,2,EA,1,CS,24,,1,,,049000019162,
1,70,707414,FANTA 20Z BTLS STRAWBERRY,2,EA,1,CS,24,,1,,,049000026207,
1,70,750050,FANTA 355ML ORANGE GLASS MEXICAN,2,EAC,1,CS,24,,1,049000047844,049000047844,049000048971,
1,70,750036,FANTA 500ML ORANGE GLASS MEXICAN,2,EAC,1,CS,24,,1,4900004785,049000047851,049000047912,
1,70,708735,MONSTER 15.5Z DRAGON GREEN TEA,2,EA,1,CAS,24,,1,156612,070847032991,070847033509,
1,70,708743,MONSTER 15.5Z DRAGON WHITE TEA,2,EA,1,CAS,24,,1,155530,070847031116,070847031109,
1,70,708750,MONSTER 15.5Z DRAGON YERBA MATE,2,EA,1,CAS,24,,1,156612,070847033516,070847033523,
1,70,723833,MONSTER 15Z JAVA KONA BLND,2,EA,1,CAS,12,,1,7084781280,070847812807,070847831006,
1,70,723841,MONSTER 15Z JAVA LOCA MOCA,2,EA,1,CAS,12,,1,7084781271,070847812715,070847831068,
1,70,723825,MONSTER 15Z JAVA MEAN BEAN,2,EA,1,CAS,12,,1,7084781260,070847812609,070847831037,
1,70,795385,MONSTER 16Z ABSOLUTLY ZERO,2,EAC,1,CS,24,,1,7084700003,070847000037,070847000044,
1,70,795399,MONSTER 16Z ASSAULT,2,EAC,1,CS,24,,1,7084781170,070847811701,070847810704,
1,70,722645,MONSTER 16Z ENERGY DRINK,2,EA,1,CAS,24,,1,7084781116,070847811169,070847810162,
1,70,704452,MONSTER 16Z JUICE MANGO LOCO,2,EA,1,CAS,24,,1,7084702900,070847029014,070847029007,
1,70,722652,MONSTER 16Z LO CARB DRINK,2,EA,1,CAS,24,,1,7084711015,070847811268,070847811275,
1,70,795393,MONSTER 16Z REHAB TEA+LEMONADE,2,EAC,1,CS,24,,1,301969,070847003229,070847003236,
1,70,708149,MONSTER 16Z REHAB TEA+ORANGEADE,2,EAC,1,CS,24,,1,302843,070847010463,070847010470,
1,70,795417,MONSTER 16Z ULTRA BLUE,2,EAC,1,CS,24,,1,7084701620,070847016205,070847016212,
1,70,708347,MONSTER 16Z ULTRA PARADISE,2,EA,1,CAS,24,,1,,070847033080,070847033097,
1,70,795418,MONSTER 16Z ULTRA RED,2,EAC,1,CS,24,,1,7084701755,070847017554,070847017561,
1,70,702795,MONSTER 16Z ULTRA SUNRISE,2,EA,1,CAS,24,,1,7084702090,070847020905,070847020912,
1,70,706150,MONSTER 16Z ULTRA VIOLET,2,EAC,1,CS,24,,1,7084702735,070847027324,070847027355,
1,70,795416,MONSTER 16Z ZERO ULTRA ENERGY,2,EAC,1,CS,24,,1,7084701247,070847012474,070847012481,
1,70,722678,MONSTER 24Z MEGA,2,EA,1,CAS,12,,1,7084781124,070847811244,070847810247,
1,70,723809,MONSTER 24Z MEGA LO-CARB,2,EA,1,CAS,12,,1,7084781121,070847811213,070847810216,
1,70,795407,MONSTER 24Z ULTRA ZERO,2,EAC,1,CS,12,,1,7084701770,070847017707,070847017714,
1,70,708131,MONSTER 25.4Z HYDRO BLUE ICE,2,EA,1,CAS,12,,1,155407,70847030935,70847030928,
1,70,704692,NOS 16Z ENERGY DRINK,2,EA,1,CAS,24,,1,1515402000,815154020008,,
1,70,704700,NOS 16Z ENERGY GRAPE,2,EA,1,CAS,24,,1,1515402009,815154020091,,
1,70,707455,NOS 24Z ENERGY,2,EA,1,CAS,12,,1,151988,815154020077,815154020084,
1,70,766608,SMART WATER 1 LTR,2,EA,1,CAS,12,,1,129252,786162338006,786162023124,
1,70,700666,SMART WATER 1.5 LTR,2,EA,1,CAS,12,,1,8616250700,786162507006,786162043122,
1,70,704189,SMART WATER SPORT 24/700ML,2,EAC,1,CS,24,,1,132296,786162001511,786162001528,
1,70,707547,SPRITE 16Z CANS,2,EA,1,CS,24,,1,144089,049000053432,00049000153439,
1,70,750026,SPRITE 1LTR,2,EA,1,CAS,12,,1,4900002319,,049000023190,
1,70,722462,SPRITE 20Z BTLS,2,EA,1,CS,24,,1,,049000007640,722462301258,
1,70,750037,SPRITE 355ML GLASS MEXICAN,2,EAC,1,CAS,24,,1,049000047820,049000047820,049000048964,
1,70,710129,TOPO CHICO MINERAL WATER 24/12Z,2,EA,1,CS,24,,1,155205,021136010374,021136070378,
1,70,708164,VITAMIN WTR 20Z ENERGY TROP CITRUS,2,EA,1,CAS,12,,1,388808,786162080004,786162101068,
1,70,708172,VITAMIN WTR 20Z POWER-C DRAGONFRUIT,2,EA,1,CAS,12,,1,388805,786162010001,786162301116,
1,70,708180,VITAMIN WTR 20Z REVIVE FRT PUNCH,2,EA,1,CAS,12,,1,388809,786162110008,786162301130,
1,70,708156,VITAMIN WTR 20Z XXX ACAI/BLUE/POM,2,EA,1,CAS,12,,1,388810,786162150004,786162301154,
1,70,708867,VITAMIN WTR 32Z ENERGY TROP CITRUS,2,EA,1,CAS,12,,1,129262,786162080325,,
1,70,708800,VITAMIN WTR 32Z POWER C DRAGONFRUIT,2,EA,1,CAS,12,,1,129258,786162010322,,
1,70,708875,VITAMIN WTR 32Z REFRESH TROP MANGO,2,EA,1,CAS,12,,1,151524,786162004925,,
1,70,708792,VITAMIN WTR 32Z XXX ACAI/BLUE/POM,2,EA,1,CAS,12,,1,130629,786162120328,,
1,70,722710,TROPICANA 15.2Z APPLE JUICE,2,EAC,1,CS,12,,1,00861,048500008614,722710301160,
1,70,722769,TROPICANA 15.2Z CRANBERRY JUICE,2,EA,1,CAS,12,,1,00864,048500008645,722769217115,
1,70,772615,TROPICANA 15.2Z GRAPE JUICE,2,EAC,1,CS,12,,1,00863,048500008638,10048500008635,
1,70,704494,TROPICANA 15.2Z OJ W/CALCIUM,2,EA,1,CAS,12,,1,00975,00048500009758,10048500009755,
1,70,722686,TROPICANA 15.2Z ORANGE JUICE,2,EA,1,CAS,12,,1,00860,048500008607,722686220120,
1,70,722702,TROPICANA 15.2Z RUBY GRAPEFRUIT,2,EA,1,CAS,12,,1,00940,048500009406,722702301444,
1,70,772619,TROPICANA 32Z APPLE JUICE,2,EAC,1,CS,12,,1,00049,048500000496,772619244235,
1,70,724211,TROPICANA 32Z CRANBERRY JUICE,2,EA,1,CAS,12,,1,00672,048500006723,048500006726,
1,70,722728,TROPICANA 32Z ORANGE JUICE,2,EA,1,CAS,12,,1,00000,048500000007,722728222129,
1,70,704486,TROPICANA 64Z ORANGE JUICE,2,EA,1,CAS,6,,1,01307,00048500005729,00048500013076,
1,70,703652,7-UP 12Z MEXICAN GLASS 12CT,2,EAC,1,CS,12,,1,20026451,078000019544,00078000030976,
1,70,702522,7-UP 20Z BTL,2,EA,1,CAS,24,,1,78000001617,78000001617,078000001617,
1,70,702530,7-UP 20Z BTL DIET,2,EA,1,CAS,24,CSE,1,78000001624,078000001624,078000001624,
1,70,749995,A & W 20Z BTL CREAM SODA,2,EAC,1,CAS,24,,1,7800005440,07800054408,078000054408,
1,70,749996,A & W 20Z BTL DIET ROOT BEER,2,EAC,1,CAS,24,,1,7800005340,,078000053401,
1,70,749994,A & W 20Z BTL ROOT BEER,2,EAC,1,CAS,24,,1,7800005240,78000052404,078000052404,
1,70,749993,CACTUS COOLER 20Z BTL 24CT,2,EAC,1,CAS,24,,1,7800001164,078000011647,,
1,70,772876,CANADA DRY 1LTR CLUB SODA,2,EAC,1,CS,15,,1,,078000146455,078000146455,
1,70,702639,CANADA DRY 1LTR DIET TONIC WATER,2,EAC,1,CS,15,,1,7800014945,078000149456,,
1,70,702506,CANADA DRY 1LTR GINGER ALE,2,EA,1,CS,15,,1,,078000152456,078000152456,
1,70,772878,CANADA DRY 1LTR TONIC WATER,2,EAC,1,CS,15,,1,,078000153453,078000153453,
1,70,702514,CANADA DRY 20Z GINGER ALE,2,EA,1,CAS,24,,1,50009,078000152401,078000152401,
1,70,707349,CANADA DRY 4/6/10Z PET CLUB SODA,2,EAC,1,CS,4,,1,10114955,078000003413,00078000031553,
1,70,707356,CANADA DRY 4/6/10Z PET GINGER ALE,2,EAC,1,CS,4,,1,10114954,078000003642,00078000031614,
1,70,707372,CANADA DRY 4/6/10Z PET TONIC WATER,2,EAC,1,CS,4,,1,10114958,078000003659,00078000031645,
1,70,709857,CLAMATO 16Z PICANTE GLASS,2,EA,1,CAS,12,,1,1480051274,014800512748,00014800512724,
1,70,700468,CLAMATO 16Z REGULAR GLASS,2,EA,1,CAS,12,,1,1480051175,014800511758,00014800511765,
1,70,701557,CLAMATO 64Z REGULAR,2,EA,1,CS,8,,1,1480051647,014800516470,10014800516477,
1,70,702472,FIJI .5LTR WATER,2,EA,1,CAS,24,,1,632565000043,632565000012,632565000043,
1,70,702498,FIJI 1.5LTR WATER,2,EA,1,CAS,12,,1,63256000067,632565000036,632565000067,
1,70,702480,FIJI 1LTR WATER,2,EA,1,CAS,12,,1,632565000050,632565000029,632565000050,
1,70,703223,FIJI 700ML WATER,2,EA,1,CAS,12,,1,632565000678,632565000654,632565000678,
1,70,701532,SNAPPLE 16Z APPLE,2,EA,1,CAS,12,,1,00850,076183168509,701532050258,
1,70,701375,SNAPPLE 16Z DIET PEACH TEA,2,EA,1,CAS,12,,1,00357,076183003145,701375215128,
1,70,705178,SNAPPLE 16Z FRUIT PUNCH,2,EA,1,CAS,12,,1,00313,,076183003138,
1,70,701409,SNAPPLE 16Z KIWI STRAWBERRY,2,EA,1,CAS,12,,1,00363,076183003107,701409105128,
1,70,701284,SNAPPLE 16Z LEMON TEA,2,EA,1,CAS,12,,1,00374,076183163740,701284226123,
1,70,701417,SNAPPLE 16Z MANGO MADNESS,2,EA,1,CAS,12,,1,00364,076183003121,701417236128,
1,70,701367,SNAPPLE 16Z PEACH TEA,2,EA,1,CAS,12,,1,00356,076183003114,070136711711,
1,70,701540,SNAPPLE 16Z PINK LEMONADE,2,EA,1,CAS,12,,1,00369,076183163696,701540048230,
1,70,701391,SNAPPLE 16Z RASPBERRY TEA,2,EA,1,CAS,12,,1,00378,076183003190,701391110124,
1,70,705186,SNAPPLE 32Z APPLE,2,EA,1,CAS,12,,1,7618332850,,076183328507,
1,70,724146,SNAPPLE 32Z DIET PEACH TEA,2,EA,1,CAS,12,,1,7618332357,076183323571,724146230113,
1,70,724112,SNAPPLE 32Z FRUIT PUNCH,2,EA,1,CAS,12,,1,7618332372,076183323724,076183323724,
1,70,724120,SNAPPLE 32Z KIWI STRAWBERRY,2,EA,1,CAS,12,,1,7618332363,076183323632,076183323632,
1,70,724153,SNAPPLE 32Z MANGO MADNESS,2,EA,1,CAS,12,,1,7618332364,076183323649,724153229124,
1,70,724161,SNAPPLE 32Z PEACH TEA,2,EA,1,CAS,12,,1,7618332356,076183323564,076183323564,
1,70,750042,SQUIRT 1 LTR,2,EA,1,CAS,15,,1,7800001645,078000016451,,
1,70,703447,SQUIRT 12Z MEXICAN GLASS 12CT,2,EAC,1,CS,12,,1,20026543,078000019520,00078000030969,
1,70,750012,SQUIRT 20Z BTL,2,EAC,1,CAS,24,,1,7800001640,078000016406,078000016406,
1,70,704460,VITA COCO 500ML COCONUT WATER,2,EAC,1,CS,12,,1,9899901000,898999010007,10898999011001,
1,70,704551,YOO-HOO 15.5Z CHOCOLATE DRINK,2,EAC,1,CS,24,,1,82961,072350000115,00072350020076,
1,70,795238,ARIZONA A. PALMER H&H STRAWBRY .99c,2,EAC,1,CAS,24,,1,7409,613008735302,613008735319,
1,70,701201,ARIZONA A. PALMER LITE 23Z,2,EA,1,CAS,24,,1,7400,613008719302,613008719319,
